,SULA11.SA,SULA11.SA,SULA11.SA,SULA11.SA,SULA11.SA,SULA11.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBRK3.SA,BBRK3.SA,BBRK3.SA,BBRK3.SA,BBRK3.SA,BBRK3.SA,HBOR3.SA,HBOR3.SA,HBOR3.SA,HBOR3.SA,HBOR3.SA,HBOR3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,B3SA3.SA,ABCB4.SA,ABCB4.SA,ABCB4.SA,ABCB4.SA,ABCB4.SA,ABCB4.SA,SANB11.SA,SANB11.SA,SANB11.SA,SANB11.SA,SANB11.SA,SANB11.SA,BBDC3.SA,BBDC3.SA,BBDC3.SA,BBDC3.SA,BBDC3.SA,BBDC3.SA,BRSR6.SA,BRSR6.SA,BRSR6.SA,BRSR6.SA,BRSR6.SA,BRSR6.SA,ITUB3.SA,ITUB3.SA,ITUB3.SA,ITUB3.SA,ITUB3.SA,ITUB3.SA,IGTA3.SA,IGTA3.SA,IGTA3.SA,IGTA3.SA,IGTA3.SA,IGTA3.SA,BRML3.SA,BRML3.SA,BRML3.SA,BRML3.SA,BRML3.SA,BRML3.SA,CIEL3.SA,CIEL3.SA,CIEL3.SA,CIEL3.SA,CIEL3.SA,CIEL3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-08,13.09679985,13.33880043,12.88930035,12.91520023,11.22944164,1089219,23.27000046,23.60000038,23.01000023,23.15999985,18.13119698,3266200,19.23760033,20.63839912,19.23760033,19.98469925,19.98469925,87549,1.863980055,1.873299956,1.817379951,1.873299956,1.786866307,978442,11.56000042,11.80000019,11.52000046,11.56999969,9.776878357,6384600,8.260089874,8.336649895,8.038089752,8.038089752,5.785445213,280719,16.60000038,16.79000092,16.36000061,16.36000061,12.03957462,1055200,15.38599968,15.56719971,15.26710033,15.28409958,12.14993477,4768955,8.31000042,8.520000458,8.239999771,8.449999809,5.939478874,593800,17.96689987,18.08259964,17.75209999,17.75209999,13.16706944,72781,25.12000084,25.39999962,24.95999908,25.18000031,23.37552071,775700,9.505020142,9.645480156,9.384610176,9.591970444,8.806460381,2491567,30.625,30.86109924,30.19440079,30.40970039,23.87269402,10192608,9.600000381,9.659999847,9.479999542,9.529999733,7.797805786,1308200
2015-07-10,12.88930035,13.29559994,12.88930035,13.17459965,11.45498276,626509,23.45999908,24.03000069,23.45000076,23.76000023,18.60092163,4380100,20.35829926,20.54509926,19.89139938,20.17149925,20.17149925,11639,1.891939998,1.994459987,1.863980055,1.929219961,1.840206146,455905,11.69999981,11.92000008,11.68000031,11.78999996,9.962783813,5489400,8.237130165,8.298370361,8.084019661,8.267749786,5.950743675,117826,16.85000038,17.05999947,16.53000069,16.70000076,12.28978539,867400,15.55029964,15.75409985,15.41429996,15.66349983,12.45153141,1703551,8.430000305,8.840000153,8.430000305,8.800000191,6.185494423,1087600,18.03310013,18.35810089,18.03310013,18.15979958,13.46946907,74233,25.36000061,25.96999931,25.36000061,25.80999947,23.96037483,434600,9.759200096,9.806019783,9.538459778,9.665550232,8.874014854,2850068,30.55559921,31.11109924,30.20829964,30.6875,24.09078026,6831216,9.649999619,9.770000458,9.529999733,9.529999733,7.797805786,738000
2015-07-13,13.29559994,13.57219982,13.22640038,13.57219982,11.80068398,815063,24,24.13999939,23.78000069,23.89999962,18.71051979,2839700,20.45170021,20.82519913,20.35829926,20.82519913,20.82519913,10354,1.975819945,1.975819945,1.873299956,1.910580039,1.822426319,964601,11.84000015,11.90999985,11.73999977,11.82999992,9.996583939,5469600,8.306019783,8.4208498,8.198849678,8.267749786,5.950743675,141470,16.85000038,17.29000092,16.85000038,17.06999969,12.56207371,373700,15.77110004,15.99199963,15.66349983,15.83909988,12.5911293,3019491,8.850000381,8.979999542,8.699999809,8.899999619,6.255782604,1656500,18.35810089,18.61160088,18.3029995,18.30850029,13.57976246,98917,25.61000061,26.15999985,25.46999931,26.15999985,24.28528976,158600,9.638790131,9.672240257,9.471570015,9.47826004,8.702061653,1847072,30.76390076,31.02779961,30.02779961,30.1875,23.69825935,8130384,9.569999695,9.649999619,9.329999924,9.479999542,7.756893158,1371300
2015-07-14,13.57219982,13.82289982,13.44250011,13.73649979,11.94353962,675325,23.95000076,24.12000084,23.55999947,23.93000031,18.73400497,2118500,21.10540009,22.03919983,21.10540009,21.94589996,21.94589996,37425,1.947860003,2.013099909,1.929219961,2.013099909,1.920215964,345282,11.84000015,12.13000011,11.77999973,12.03999996,10.17403793,6658500,8.229470253,8.260089874,8.12994957,8.221819878,5.917685986,180266,17.01000023,17.5,17,17.5,12.87852001,667800,15.76539993,16.19580078,15.76539993,16.03730011,12.74868488,1659757,9,9.359999657,8.880000114,9.25,6.50179863,1765100,18.42420006,18.42420006,18.14550018,18.28479958,13.5621891,240405,25.94000053,26.55999947,25.56999969,26.45000076,24.55451012,417300,9.505020142,9.678930283,9.351169586,9.598660469,8.812602997,5224128,30.22920036,30.90279961,30.22920036,30.75690079,24.14525986,4980672,9.5,9.510000229,9.319999695,9.399999619,7.691434383,1165700
2015-07-15,13.78829956,14.07359982,13.75380039,13.85750008,12.04874516,605571,23.87000084,24.15999985,23.80999947,23.93000031,18.73400497,3813400,21.85250092,22.03919983,20.82519913,20.82519913,20.82519913,45723,2.03173995,2.078340054,2.003779888,2.003779888,1.911325932,253221,12.02000046,12.06999969,11.85000038,11.85000038,10.01348591,7513100,8.267749786,8.267749786,7.999810219,7.999810219,5.757892609,345511,17.5,17.62999916,17.27000046,17.55999947,12.92267418,537200,16.03160095,16.14489937,15.83339977,16.12220001,12.81617069,2856146,9.239999771,9.649999619,9.199999809,9.520000458,6.691580772,1670200,18.27879906,18.3090992,17.90909958,17.93939972,13.30599403,112530,26.44000053,26.46999931,25.76000023,26.20000076,24.32242393,659300,9.632109642,9.779259682,9.531769753,9.765890121,8.966136932,3564379,30.54170036,31.125,30.54170036,31.11109924,24.42331886,3950208,9.329999924,9.579999924,9.329999924,9.460000038,7.740528584,688000
2015-07-16,13.86610031,14.00450039,13.52900028,13.71920013,11.92849731,403251,23.20999908,23.61000061,22.92000008,23.14999962,18.12337303,8331000,20.73180008,20.91860008,19.98469925,19.98469925,19.98469925,24693,2.02241993,2.02241993,1.947860003,1.947860003,1.857986212,229937,12.02000046,12.06000042,11.81000042,11.97000027,10.11488628,4367300,8.045740128,8.045740128,7.93091011,7.992159843,5.752387047,137943,17.56999969,17.69000053,17.15999985,17.20000076,12.65774536,383500,16.23550034,16.38839912,15.85599995,15.9296999,12.66314793,1170430,9.520000458,9.670000076,9.329999924,9.449999809,6.642377377,1705600,17.96360016,18.03030014,17.81819916,17.9939003,13.34641933,21780,26.22999954,26.44000053,25.73999977,26.14999962,24.27600861,694500,9.772580147,9.785949707,9.484950066,9.545149803,8.763473511,3156692,31.18059921,31.25,30.64579964,31.07640076,24.39608192,2636928,9.529999733,9.600000381,9.359999657,9.420000076,7.707799435,888500
2015-07-17,13.79699993,13.86610031,13.43389988,13.58090019,11.80824852,549583,23.10000038,23.31999969,22.45999908,22.60000038,17.69280052,7059000,20.26490021,20.26490021,19.98469925,20.0781002,20.0781002,33645,1.957180023,1.975819945,1.901260018,1.966500044,1.875766158,380582,11.96000004,12.11999989,11.71000004,11.72000027,9.903632164,11400100,7.984499931,7.992159843,7.793119907,7.869669914,5.664224148,174519,17.26000023,17.48999977,17.03000069,17.06999969,12.56207371,558400,15.95800018,16.12220001,15.7031002,15.79940033,12.5595665,1175375,9.43999958,9.550000191,9.199999809,9.340000153,6.565058708,787400,17.9939003,17.9939003,17.62420082,17.6970005,13.12620163,65175,26.20999908,26.20999908,25.54000092,26.05999947,24.1924572,977800,9.57859993,9.591970444,9.337789536,9.391300201,8.6222229,2776065,31.14579964,31.52779961,30.78470039,31.52779961,24.75044441,5791392,9.479999542,9.619999886,9.340000153,9.409999847,7.699616432,954800
2015-07-20,13.64999962,13.83160019,13.27830029,13.83160019,12.026227,608463,22.56999969,22.68000031,22.03000069,22.03000069,17.24656296,5987000,20.26490021,20.91860008,19.89139938,20.0781002,20.0781002,30400,1.975819945,1.975819945,1.910580039,1.957180023,1.866876125,251719,11.80000019,11.85000038,11.40999985,11.46000004,9.683927536,14484400,7.877329826,7.93091011,7.655320168,7.731870174,5.565042019,166550,17.04999924,17.38999939,16.98999977,17.38999939,12.79756832,468000,15.73149967,15.84469986,15.61250019,15.68620014,12.46958351,1149416,9.350000381,9.399999619,9.159999847,9.300000191,6.536944389,560400,17.72730064,17.73329926,17.57579994,17.66670036,13.10372639,64845,26.10000038,26.14999962,25.10000038,25.10000038,23.30125427,646100,9.418060303,9.431440353,9.083609581,9.083609581,8.339730263,4937536,31.58329964,31.77779961,31.25,31.5,24.72862434,8465904,9.369999886,9.56000042,9.210000038,9.25,7.56869936,1365200
2015-07-21,13.84020042,13.89210033,13.57219982,13.57219982,11.80068398,629401,22.11000061,22.29000092,21.62999916,22,17.22307205,5260100,20.35829926,20.45170021,19.51779938,19.51779938,19.51779938,41097,1.966500044,1.994459987,1.91989994,1.947860003,1.857986212,287234,11.42000008,11.52999973,11.09000015,11.26000023,9.514923096,15033600,7.731870174,7.823740005,7.532839775,7.655320168,5.509945869,193329,17.18000031,17.28000069,16.54999924,16.55999947,12.18675709,403000,15.68620014,15.76539993,15.43130016,15.62390041,12.42005348,1441494,9.199999809,9.630000114,9.199999809,9.579999924,6.733751774,1391700,17.57579994,17.71520042,17.49090004,17.63640022,13.08125877,38445,25.29000092,25.64999962,25.02000046,25.14999962,23.34767151,722500,9.163880348,9.337789536,9.117059708,9.170570374,8.419570923,4048609,31.59720039,32.13190079,31.53470039,31.80559921,24.96852493,7587072,9.239999771,9.380000114,9.069999695,9.199999809,7.527786732,836000
2015-07-22,13.61540031,13.81429958,13.41660023,13.42529964,11.67295837,685620,21.88999939,21.88999939,20.85000038,20.94000053,16.39322853,8685200,19.79800034,20.45170021,19.33099937,19.61120033,19.61120033,65244,1.929219961,1.975819945,1.901260018,1.957180023,1.866876125,324359,11.10000038,11.25,10.97000027,11.11999989,9.396619797,11729900,7.563459873,7.655320168,7.372069836,7.54049015,5.427295685,225594,16.51000023,16.84000015,16.25,16.39999962,12.06901264,473300,15.50489998,15.73709965,15.28979969,15.58419991,12.38849449,2104585,9.56000042,9.590000153,9.430000305,9.449999809,6.642377377,1900800,17.63640022,17.63640022,17.16970062,17.21209908,12.76654339,128370,25.15999985,25.5,24.81999969,25.04999924,23.25483704,318100,9.123740196,9.230770111,8.996660233,9.010029793,8.272175789,2836164,31.54859924,31.90279961,31.34720039,31.78470039,24.95212364,3751632,9.119999886,9.199999809,8.970000267,9.199999809,7.527786732,1499600
2015-07-23,13.22640038,13.81429958,13.04489994,13.18319988,11.46245766,1091185,20.84000015,21.18000031,20.53000069,20.61000061,16.1348896,6701000,19.61120033,21.29220009,19.23760033,20.0781002,20.0781002,211229,1.938539982,1.966500044,1.91989994,1.947860003,1.857986212,755371,10.98999977,11.05000019,10.52000046,10.69999981,9.041712761,15572400,7.578770161,7.578770161,7.349110126,7.578770161,5.454847336,367848,16.31999969,16.48999977,15.56000042,15.61999989,11.49499702,933800,15.47659969,15.53890038,14.81970024,14.88199997,11.83028698,3597112,9.340000153,9.420000076,8.979999542,9.300000191,6.536944389,1596600,17.27269936,17.32119942,16.55150032,16.71520042,12.39798641,324390,24.71999931,24.85000038,23.65999985,23.65999985,21.96444893,810600,9.023409843,9.063549995,8.508359909,8.528429985,7.830015182,7986589,31.52779961,31.94440079,30.50690079,30.66670036,24.07444763,8626464,9.199999809,9.199999809,8.829999924,9.010000229,7.372322559,1600100
2015-07-24,13.26970005,13.39070034,12.6559,13.05350018,11.34968758,1260653,20.61000061,20.77000046,19.70000076,20.40999985,15.97831154,6942800,20.54509926,20.54509926,19.51779938,19.61120033,19.61120033,38624,1.938539982,1.985139966,1.91989994,1.985139966,1.893546104,1011811,10.60999966,10.68000031,10.17000008,10.47000027,8.84735775,14262200,7.578770161,7.655320168,7.372069836,7.655320168,5.509945869,313507,15.77000046,16,15.42000008,16,11.7746439,592900,14.77439976,15.07460022,14.45730019,14.90470028,11.84833145,2137430,9.300000191,9.420000076,8.949999809,9.300000191,6.536944389,1070000,16.72730064,16.7696991,16.39389992,16.5454998,12.27211571,205755,23.85000038,24,23.11000061,23.12999916,21.47243118,483800,8.548489571,8.635450363,8.026760101,8.501669884,7.805446625,12575043,30.69440079,30.89579964,30.13190079,30.47220039,23.92176247,5683248,9,9.06000042,8.800000191,8.920000076,7.298679829,3483800
2015-07-27,12.68179989,13.39070034,12.68179989,13.24370003,11.51506138,960354,20.73999977,21.32999992,20.62999916,21.03000069,16.46369553,8878600,20.17149925,20.35829926,19.33099937,19.61120033,19.61120033,66187,2.003779888,2.013099909,1.957180023,1.994459987,1.902436018,431978,10.39999962,10.47000027,10.22999954,10.39999962,8.788204193,9317900,7.655320168,7.66298008,7.525179863,7.555799961,5.438315868,234346,15.75,16.23999977,15.59000015,15.78999996,11.62010479,889600,14.87639999,15.16520023,14.81410027,14.95569992,11.88887691,1480697,9.300000191,9.329999924,9.109999657,9.31000042,6.543972015,1353500,16.36969948,16.81209946,16.36969948,16.81209946,12.46985722,102300,23.5,23.75,23.17000008,23.48999977,21.806633,277900,8.434780121,8.541810036,8.180600166,8.347829819,7.664205551,6020963,30.38190079,30.58329964,29.875,30.25690079,23.75274658,4583376,8.859999657,9.149999619,8.819999695,8.93999958,7.31504488,2299200
2015-07-28,13.27830029,14.14280033,13.27830029,13.83160019,12.026227,1512830,21.52000046,21.59000015,20.29999924,21,16.44020462,7731300,19.70459938,19.98469925,19.61120033,19.70459938,19.70459938,69731,2.003779888,2.03173995,1.975819945,1.975819945,1.884656072,588632,10.51000023,10.57999992,9.979999542,10.30000019,8.703704834,12577800,7.632359982,7.846700191,7.54049015,7.617040157,5.482392788,350475,15.89999962,16.36000061,15.80000019,16.22999954,11.94390678,1153800,15.16520023,15.39169979,14.8423996,15.22749996,12.10494137,2339801,9.409999847,9.449999809,9.06000042,9.449999809,6.642377377,1192300,16.93330002,17.25449944,16.67270088,17,12.6092205,144045,23.62999916,23.92000008,22.61000061,23,21.35174942,662100,8.354519844,8.428090096,8.006690025,8.193980217,7.522954941,5064163,30.31940079,30.8125,29.95829964,30.79859924,24.17799377,5764752,9,9.069999695,8.800000191,8.949999809,7.323226929,3121900
2015-07-29,13.65869999,14.29839993,13.65869999,14.17730045,12.32680321,766594,20.86000061,21.93000031,20.82999992,21.93000031,17.16827011,7362000,19.79800034,19.79800034,19.61120033,19.70459938,19.70459938,44181,1.985139966,1.985139966,1.938539982,1.966500044,1.875766158,601829,10.21000004,10.44999981,10.14999962,10.22000027,8.636102676,15628000,7.64000988,7.793119907,7.555799961,7.731870174,5.565042019,330097,16.04000092,16.30999947,15.85999966,16.10000038,11.84823704,622400,15.09160042,15.62390041,15.09160042,15.62390041,12.42005348,2855440,9.289999962,10,9.289999962,9.760000229,6.860276222,805700,17.06669998,17.3029995,17.0060997,17.18790054,12.74859333,294690,22.87000084,23.97999954,22.87000084,23.90999985,22.1965313,442500,8.140469551,8.461540222,8.060199738,8.060199738,7.400129795,5207234,30.41670036,31.28470039,30.39579964,31.27079964,24.5486927,5742000,8.880000114,9.229999542,8.819999695,9.029999733,7.388685703,1131900
2015-07-30,14.04769993,14.33300018,13.90939999,14.17730045,12.32680321,737906,21.93000031,22.09000015,21.32999992,21.54999924,16.87078094,4469600,19.61120033,19.79800034,19.42440033,19.61120033,19.61120033,37564,1.975819945,1.985139966,1.938539982,1.975819945,1.884656072,877154,10.31000042,10.42000008,10.18000031,10.27000046,8.678355217,8786900,7.770150185,7.770150185,7.655320168,7.655320168,5.509945869,134546,16.39999962,16.45999908,15.60000038,15.60999966,11.48763847,714300,15.73149967,15.75409985,15.21049976,15.42000008,12.25796509,2112178,9.869999886,9.869999886,9.470000267,9.699999809,6.818100929,446900,17.16360092,17.3029995,16.83029938,16.83029938,12.48335457,63855,24.15999985,24.5,23.12999916,23.35000038,21.67666626,1271500,8.193980217,8.347829819,8.167220116,8.227419853,7.553656101,4576643,30.83329964,30.98609924,29.72220039,30.30559921,23.79097748,9686304,9.069999695,9.170000076,8.869999886,8.970000267,7.339592457,881900
2015-07-31,14.5230999,14.98130035,14.47990036,14.98130035,13.05902386,2174505,21.79000092,22.09000015,21.55999947,22.04999924,17.26221466,7001300,19.79800034,19.79800034,19.23760033,19.42440033,19.42440033,46302,1.975819945,2.050379992,1.957180023,2.03173995,1.937995911,279616,10.28999996,10.47999954,10.25,10.46000004,8.838908195,8187800,7.754839897,7.923260212,7.67828989,7.915599823,5.697282314,255508,15.71000004,16.03000069,15.55000019,15.94999981,11.73785019,693400,15.41429996,15.7031002,15.33510017,15.66349983,12.45153141,2483191,9.850000381,10.05000019,9.680000305,9.899999619,6.958680153,1357200,16.95759964,17.27269936,16.95759964,17.27269936,12.81149387,183315,23.60000038,24.28000069,23.57999992,23.93000031,22.21509933,471300,8.234109879,8.628760338,8.234109879,8.615380287,7.909846306,3723297,30.375,30.49309921,30.13190079,30.24309921,23.74190521,8988480,8.949999809,9.510000229,8.930000305,9.300000191,7.609610558,2322100
