,EVEN3.SA,EVEN3.SA,EVEN3.SA,EVEN3.SA,EVEN3.SA,EVEN3.SA,GRND3.SA,GRND3.SA,GRND3.SA,GRND3.SA,GRND3.SA,GRND3.SA,GFSA3.SA,GFSA3.SA,GFSA3.SA,GFSA3.SA,GFSA3.SA,GFSA3.SA,DIRR3.SA,DIRR3.SA,DIRR3.SA,DIRR3.SA,DIRR3.SA,DIRR3.SA,ALPA4.SA,ALPA4.SA,ALPA4.SA,ALPA4.SA,ALPA4.SA,ALPA4.SA,TCSA3.SA,TCSA3.SA,TCSA3.SA,TCSA3.SA,TCSA3.SA,TCSA3.SA,EZTC3.SA,EZTC3.SA,EZTC3.SA,EZTC3.SA,EZTC3.SA,EZTC3.SA,JHSF3.SA,JHSF3.SA,JHSF3.SA,JHSF3.SA,JHSF3.SA,JHSF3.SA,SGPS3.SA,SGPS3.SA,SGPS3.SA,SGPS3.SA,SGPS3.SA,SGPS3.SA,VIVR3.SA,VIVR3.SA,VIVR3.SA,VIVR3.SA,VIVR3.SA,VIVR3.SA,GUAR3.SA,GUAR3.SA,GUAR3.SA,GUAR3.SA,GUAR3.SA,GUAR3.SA,BTOW3.SA,BTOW3.SA,BTOW3.SA,BTOW3.SA,BTOW3.SA,BTOW3.SA,VULC3.SA,VULC3.SA,VULC3.SA,VULC3.SA,VULC3.SA,VULC3.SA,MYPK3.SA,MYPK3.SA,MYPK3.SA,MYPK3.SA,MYPK3.SA,MYPK3.SA,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,LREN3.SA,MRVE3.SA,MRVE3.SA,MRVE3.SA,MRVE3.SA,MRVE3.SA,MRVE3.SA,LAME4.SA,LAME4.SA,LAME4.SA,LAME4.SA,LAME4.SA,LAME4.SA,RENT3.SA,RENT3.SA,RENT3.SA,RENT3.SA,RENT3.SA,RENT3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,CYRE3.SA,HGTX3.SA,HGTX3.SA,HGTX3.SA,HGTX3.SA,HGTX3.SA,HGTX3.SA,YDUQ3.SA,YDUQ3.SA,YDUQ3.SA,YDUQ3.SA,YDUQ3.SA,YDUQ3.SA,LLIS3.SA,LLIS3.SA,LLIS3.SA,LLIS3.SA,LLIS3.SA,LLIS3.SA,TRIS3.SA,TRIS3.SA,TRIS3.SA,TRIS3.SA,TRIS3.SA,TRIS3.SA
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-26,3.2899999618530273,3.359999895095825,3.2699999809265137,3.299999952316284,3.0830516815185547,2076600,5.5,5.63332986831665,5.46999979019165,5.63332986831665,3.768033266067505,773100,16.24970054626465,16.89539909362793,16.24970054626465,16.680200576782227,16.637826919555664,182699,4.849999904632568,5.039999961853027,4.829999923706055,5.039999961853027,3.77773118019104,490200,6.464000225067139,6.51200008392334,6.432000160217285,6.480000019073486,5.743777275085449,546875,2.8205299377441406,2.8561201095581055,2.802730083465576,2.8561201095581055,2.6691017150878906,990271,11.826499938964844,11.881500244140625,11.567399978637695,11.645899772644043,8.62863540649414,810653,1.7899999618530273,1.899999976158142,1.7799999713897705,1.8899999856948853,1.7850662469863892,379800,3.8399999141693115,3.8399999141693115,3.759999990463257,3.8399999141693115,3.8399999141693115,38025,50.3651008605957,50.3651008605957,41.97090148925781,41.97090148925781,41.97090148925781,300,8.0,8.145000457763672,7.9375,7.99875020980835,4.99235200881958,682400,20.561100006103516,20.995500564575195,19.991600036621094,20.329500198364258,20.329500198364258,321139,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,10325,13.295299530029297,13.334600448608398,12.705699920654297,13.255999565124512,11.701620101928711,924335,18.8612003326416,19.20829963684082,18.79010009765625,18.990100860595703,17.271692276000977,3887730,7.154630184173584,7.336450099945068,7.154630184173584,7.281899929046631,5.532744884490967,4159600,13.952199935913086,14.309300422668457,13.869199752807617,14.218000411987305,13.68891716003418,1839998,9.511710166931152,9.6870698928833,9.360540390014648,9.42101001739502,7.891712665557861,2955582,9.9399995803833,10.140000343322754,9.890000343322754,9.989999771118164,8.1741943359375,1979800,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,18.84000015258789,19.049999237060547,17.600000381469727,17.969999313354492,14.078045845031738,3136600,46.900001525878906,47.38999938964844,46.40999984741211,46.900001525878906,43.31126022338867,10371,1.3799999952316284,1.4450000524520874,1.3650000095367432,1.4450000524520874,1.05657958984375,6600
2015-06-29,3.309999942779541,3.3499999046325684,3.2699999809265137,3.3499999046325684,3.1297643184661865,2554200,5.559999942779541,5.663330078125,5.493330001831055,5.559999942779541,3.718984365463257,980400,16.46500015258789,16.46500015258789,16.034500122070312,16.46500015258789,16.423171997070312,227869,5.0,5.039999961853027,4.820000171661377,4.889999866485596,3.6652989387512207,489000,6.519999980926514,6.535999774932861,6.415999889373779,6.504000186920166,5.765051364898682,665875,2.8294200897216797,2.847219944000244,2.793829917907715,2.802730083465576,2.6192076206207275,574989,11.575200080871582,11.614500045776367,11.386699676513672,11.504500389099121,8.523870468139648,826189,1.8700000047683716,1.9500000476837158,1.8600000143051147,1.8600000143051147,1.7567319869995117,347200,3.759999990463257,3.759999990463257,3.7200000286102295,3.759999990463257,3.759999990463257,16800,41.97090148925781,50.3651008605957,41.97090148925781,50.3651008605957,50.3651008605957,506,7.962500095367432,7.973750114440918,7.84375,7.875,4.915113925933838,378400,20.126800537109375,20.677000045776367,19.422100067138672,19.731000900268555,19.731000900268555,196620,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,1.4800000190734863,0,13.138099670410156,13.364100456237793,12.764699935913086,12.970999717712402,11.450039863586426,506079,18.83970069885254,18.877700805664062,18.479299545288086,18.813199996948242,17.110795974731445,3085500,7.2182698249816895,7.2182698249816895,6.963719844818115,7.000080108642578,5.318620204925537,4048172,14.051899909973145,14.060199737548828,13.786100387573242,14.018699645996094,13.497034072875977,1609652,9.372639656066895,9.448220252990723,9.263790130615234,9.375659942626953,7.85372257232666,1655403,9.920000076293945,9.989999771118164,9.819999694824219,9.880000114440918,8.084188461303711,1266300,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.65999984741211,17.84000015258789,17.020000457763672,17.110000610351562,13.404304504394531,1293600,46.34000015258789,46.47999954223633,45.290000915527344,45.290000915527344,41.82445526123047,3785,1.3700000047683716,1.465000033378601,1.3700000047683716,1.465000033378601,1.0712034702301025,7400
2015-06-30,3.3299999237060547,3.3499999046325684,3.2799999713897705,3.299999952316284,3.0830516815185547,1459100,5.53000020980835,5.826670169830322,5.53000020980835,5.576670169830322,3.7301342487335205,1913400,16.46500015258789,17.110599517822266,16.24970054626465,17.110599517822266,17.06713104248047,264416,4.900000095367432,5.119999885559082,4.659999847412109,5.050000190734863,3.7852272987365723,1178000,6.480000019073486,6.688000202178955,6.480000019073486,6.607999801635742,5.857235431671143,692125,2.793829917907715,2.8650100231170654,2.7671399116516113,2.8650100231170654,2.6774094104766846,1497713,11.504500389099121,11.661600112915039,11.316100120544434,11.371000289916992,8.424957275390625,1097935,1.8600000143051147,1.8899999856948853,1.8200000524520874,1.8700000047683716,1.7661768198013306,183000,3.799999952316284,3.799999952316284,3.5999999046325684,3.7200000286102295,3.7200000286102295,287250,41.97090148925781,50.3651008605957,41.97090148925781,41.97090148925781,41.97090148925781,326,8.012499809265137,8.012499809265137,7.862500190734863,7.875,4.915113925933838,258400,19.653799057006836,19.692399978637695,18.794599533081055,19.692399978637695,19.692399978637695,803470,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,7700,12.951399803161621,13.138099670410156,12.293000221252441,12.381400108337402,10.929574966430664,886478,18.867799758911133,19.1387996673584,18.646299362182617,18.67770004272461,16.987564086914062,4749855,7.081900119781494,7.154630184173584,6.990990161895752,7.09099006652832,5.387693405151367,3281371,13.977100372314453,14.558500289916992,13.827699661254883,14.367500305175781,13.832854270935059,3731533,9.366589546203613,9.508689880371094,9.242630004882812,9.272859573364258,7.767609119415283,3901527,10.0,10.029999732971191,9.850000381469727,9.899999618530273,8.100553512573242,2481300,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.280000686645508,18.229999542236328,17.280000686645508,17.950000762939453,14.062376976013184,1694500,45.709999084472656,46.20000076293945,44.79999923706055,45.56999969482422,42.083030700683594,12914,1.3949999809265137,1.440000057220459,1.350000023841858,1.350000023841858,0.9871158003807068,36400
2015-07-01,3.309999942779541,3.319999933242798,3.240000009536743,3.2899999618530273,3.0737087726593018,1155900,5.639999866485596,5.756669998168945,5.599999904632568,5.683330059051514,3.8014776706695557,863400,17.110599517822266,17.433500289916992,16.35740089416504,17.110599517822266,17.06713104248047,417547,5.03000020980835,5.070000171661377,4.75,5.070000171661377,3.800218105316162,1453500,6.559999942779541,6.751999855041504,6.559999942779541,6.711999893188477,5.949419021606445,428750,2.838320016860962,2.891710042953491,2.802730083465576,2.838320016860962,2.6524672508239746,597467,11.433899879455566,11.85789966583252,11.402400016784668,11.71660041809082,8.681017875671387,762773,1.8899999856948853,1.940000057220459,1.8600000143051147,1.940000057220459,1.8322904109954834,208400,3.7200000286102295,3.799999952316284,3.640000104904175,3.640000104904175,3.640000104904175,14725,50.3651008605957,50.3651008605957,41.97090148925781,41.97090148925781,41.97090148925781,310,7.753749847412109,7.9375,7.753749847412109,7.762499809265137,4.844898700714111,195200,19.866100311279297,20.001300811767578,18.929800033569336,18.997299194335938,18.997299194335938,449906,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,12.263500213623047,12.636899948120117,12.184900283813477,12.401100158691406,10.946965217590332,578638,18.809900283813477,19.11240005493164,18.732200622558594,19.11240005493164,17.382925033569336,3136320,7.081900119781494,7.200089931488037,6.945539951324463,6.972809791564941,5.297900676727295,2784727,14.450499534606934,14.832500457763672,14.400699615478516,14.774399757385254,14.22461223602295,3240136,9.303099632263184,9.578229904174805,9.275890350341797,9.502639770507812,8.067445755004883,2190888,9.890000343322754,10.039999961853027,9.859999656677246,9.9399995803833,8.133282661437988,1050600,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,18.239999771118164,18.700000762939453,17.600000381469727,17.700000762939453,13.866523742675781,1358100,45.779998779296875,45.849998474121094,44.79999923706055,44.79999923706055,41.3719482421875,2128,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0.9871158003807068,0
2015-07-02,3.309999942779541,3.3399999141693115,3.299999952316284,3.3299999237060547,3.111079454421997,5817900,5.743330001831055,5.783329963684082,5.686669826507568,5.716670036315918,3.823777198791504,592200,17.110599517822266,17.325899124145508,16.680200576782227,16.89539909362793,16.85247802734375,327466,5.090000152587891,5.170000076293945,4.929999828338623,5.0,3.7477493286132812,575100,6.760000228881836,6.760000228881836,6.639999866485596,6.671999931335449,5.913963794708252,263500,2.8650100231170654,2.8650100231170654,2.8294200897216797,2.838320016860962,2.6524672508239746,321211,11.740099906921387,11.865799903869629,11.465299606323242,11.465299606323242,8.494826316833496,584241,1.8899999856948853,2.0299999713897705,1.8899999856948853,2.0299999713897705,1.9172935485839844,8754800,3.640000104904175,3.680000066757202,3.5999999046325684,3.680000066757202,3.680000066757202,16575,41.97090148925781,50.3651008605957,41.97090148925781,41.97090148925781,41.97090148925781,131,7.762499809265137,7.849999904632568,7.650000095367432,7.650000095367432,4.77468204498291,232000,19.103500366210938,19.422100067138672,18.82360076904297,19.209699630737305,19.209699630737305,135707,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,12.528800010681152,12.577899932861328,12.175100326538086,12.28320026397705,10.842889785766602,288810,19.026399612426758,19.46780014038086,19.01490020751953,19.462799072265625,17.701618194580078,4782525,7.036449909210205,7.127359867095947,6.981900215148926,7.09099006652832,5.387693405151367,2217683,14.865799903869629,14.89900016784668,14.658100128173828,14.865799903869629,14.312610626220703,2151260,9.523810386657715,9.6810302734375,9.251700401306152,9.272859573364258,7.872368335723877,1720230,10.010000228881836,10.15999984741211,9.850000381469727,9.920000076293945,8.116917610168457,1779700,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.790000915527344,18.09000015258789,17.780000686645508,17.799999237060547,13.944864273071289,622400,44.939998626708984,45.63999938964844,43.68000030517578,43.959999084472656,40.596221923828125,3185,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.0090516805648804,1000
2015-07-03,3.309999942779541,3.3299999237060547,3.299999952316284,3.309999942779541,3.0923941135406494,1705200,5.716670036315918,5.71999979019165,5.656670093536377,5.673329830169678,3.7947885990142822,290400,16.572599411010742,16.787799835205078,16.24970054626465,16.572599411010742,16.530498504638672,859245,5.039999961853027,5.039999961853027,4.820000171661377,4.840000152587891,3.627821445465088,213500,6.760000228881836,6.815999984741211,6.624000072479248,6.679999828338623,5.921054363250732,123500,2.847219944000244,2.847219944000244,2.802730083465576,2.8116300106048584,2.6275248527526855,283560,11.441699981689453,11.512399673461914,11.237500190734863,11.355299949645996,8.413324356079102,437289,2.0399999618530273,2.0399999618530273,1.940000057220459,1.9900000095367432,1.8795143365859985,82800,3.680000066757202,3.680000066757202,3.640000104904175,3.680000066757202,3.680000066757202,11000,50.3651008605957,50.3651008605957,41.97090148925781,50.3651008605957,50.3651008605957,79,7.74875020980835,7.81125020980835,7.6875,7.81125020980835,4.875325679779053,73600,19.229000091552734,19.257999420166016,18.82360076904297,18.968399047851562,18.968399047851562,45684,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,12.234000205993652,12.28320026397705,12.037500381469727,12.184900283813477,10.756115913391113,411437,19.388399124145508,19.568599700927734,19.345500946044922,19.504100799560547,17.73918342590332,1747845,7.0182600021362305,7.127359867095947,7.000080108642578,7.054629802703857,5.3600664138793945,555163,14.699700355529785,14.849200248718262,14.624899864196777,14.749500274658203,14.200639724731445,864068,9.272859573364258,9.363570213317871,9.148900032043457,9.17611026763916,7.790231704711914,1466214,9.869999885559082,9.979999542236328,9.779999732971191,9.8100004196167,8.026912689208984,466700,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.610000610351562,18.139999389648438,17.309999465942383,17.68000030517578,13.850854873657227,874200,44.65999984741211,44.65999984741211,42.84000015258789,43.75,40.40229415893555,3085,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.3799999952316284,1.0090516805648804,0
2015-07-06,3.2899999618530273,3.319999933242798,3.2799999713897705,3.299999952316284,3.0830516815185547,1394700,5.666669845581055,5.776669979095459,5.663330078125,5.706669807434082,3.817089080810547,473400,16.46500015258789,16.89539909362793,16.24970054626465,16.89539909362793,16.85247802734375,151011,4.849999904632568,4.869999885559082,4.690000057220459,4.690000057220459,3.5153889656066895,565300,6.6479997634887695,6.736000061035156,6.616000175476074,6.639999866485596,5.885599136352539,143875,2.8116300106048584,2.8116300106048584,2.6514699459075928,2.758239984512329,2.5776307582855225,3358448,11.378899574279785,11.378899574279785,11.072600364685059,11.11970043182373,8.238765716552734,611492,1.9600000381469727,2.0,1.8700000047683716,1.8700000047683716,1.7661768198013306,524800,3.640000104904175,3.680000066757202,3.4000000953674316,3.559999942779541,3.559999942779541,60425,41.97090148925781,50.3651008605957,41.97090148925781,41.97090148925781,41.97090148925781,478,7.677499771118164,7.678750038146973,7.496250152587891,7.5,4.681060791015625,398400,18.997299194335938,20.126800537109375,18.534000396728516,20.078500747680664,20.078500747680664,220861,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,0,12.096400260925293,12.106300354003906,11.791799545288086,11.791799545288086,10.409110069274902,277616,19.396699905395508,19.55699920654297,19.256200790405273,19.2992000579834,17.55282211303711,2375835,7.036449909210205,7.081900119781494,6.963719844818115,7.081900119781494,5.380786895751953,1074467,14.633199691772461,14.907299995422363,14.558500289916992,14.782699584960938,14.232605934143066,1282857,9.16100025177002,9.263790130615234,9.04308032989502,9.23054027557373,7.836440563201904,1056084,9.739999771118164,9.829999923706055,9.630000114440918,9.729999542236328,7.961453437805176,909200,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.600000381469727,17.889999389648438,17.389999389648438,17.549999237060547,13.749008178710938,493200,43.61000061035156,43.61000061035156,42.209999084472656,43.33000183105469,40.014434814453125,2385,1.375,1.375,1.3450000286102295,1.3450000286102295,0.983460009098053,13000
2015-07-07,3.299999952316284,3.299999952316284,3.059999942779541,3.059999942779541,2.8588294982910156,2885800,5.733329772949219,5.773330211639404,5.583330154418945,5.636670112609863,3.770267963409424,411000,16.572599411010742,16.572599411010742,16.034500122070312,16.24970054626465,16.208419799804688,339304,4.650000095367432,4.699999809265137,4.53000020980835,4.570000171661377,3.425442934036255,475800,6.616000175476074,6.696000099182129,6.495999813079834,6.631999969482422,5.878508567810059,113875,2.7671399116516113,2.7760400772094727,2.704859972000122,2.749350070953369,2.5693230628967285,572179,11.245400428771973,11.33180046081543,11.111900329589844,11.111900329589844,8.232986450195312,823769,1.8899999856948853,1.9199999570846558,1.8300000429153442,1.9199999570846558,1.8134007453918457,155500,3.5999999046325684,3.5999999046325684,3.440000057220459,3.559999942779541,3.559999942779541,23225,41.97090148925781,50.3651008605957,41.97090148925781,50.3651008605957,50.3651008605957,351,7.483749866485596,7.483749866485596,7.28249979019165,7.287499904632568,4.548431396484375,288800,19.80820083618164,20.609399795532227,19.180700302124023,20.609399795532227,20.609399795532227,421728,1.600000023841858,1.600000023841858,1.559999942779541,1.559999942779541,1.559999942779541,125,11.713199615478516,11.781999588012695,11.104000091552734,11.59529972076416,10.235651969909668,656488,19.239700317382812,19.471099853515625,18.917400360107422,18.917400360107422,17.205570220947266,6746355,6.990990161895752,7.081900119781494,6.954629898071289,6.981900215148926,5.304807186126709,3128363,14.683099746704102,14.92389965057373,14.541899681091309,14.824199676513672,14.272561073303223,2436514,9.09749984741211,9.218440055847168,9.067270278930664,9.076339721679688,7.705529689788818,1144064,9.680000305175781,9.770000457763672,9.5600004196167,9.670000076293945,7.912359714508057,1281900,9.483329772949219,9.483329772949219,9.483329772949219,9.483329772949219,6.656904697418213,0,17.649999618530273,17.649999618530273,17.030000686645508,17.190000534057617,13.466980934143066,1317500,42.70000076293945,42.97999954223633,42.0,42.77000045776367,39.497283935546875,3985,1.3450000286102295,1.3450000286102295,1.2999999523162842,1.3450000286102295,0.983460009098053,1000
